# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	222833	223408	+	KOIAIB_00211	275.0	4.9e-93	0.984	0.814	0.702	UniRef:UniRef50_P63228
contig_1	rRNA	223771	225312	+	KOIAIB_00212	1573.5	1.0e-47	-	-	-	RFAM:RF00177
contig_1	tRNA	225381	225457	+	KOIAIB_00213	75.8	-	-	-	-	-
contig_1	tRNA	225500	225575	+	KOIAIB_00214	78.1	-	-	-	-	-
contig_1	ncRNA	225643	225751	+	KOIAIB_00215	122.0	3.6e-21	-	-	-	RFAM:RF01830
contig_1	rRNA	225759	228662	+	KOIAIB_00216	2876.6	5.2e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	228758	228873	+	KOIAIB_00217	92.6	2.4e-15	-	-	-	RFAM:RF00001
contig_1	tRNA	228928	229004	+	KOIAIB_00218	85.5	-	-	-	-	-
contig_1	cds	229167	229970	+	KOIAIB_00219	345.0	4.8e-118	1.0	0.878	0.640	UniRef:UniRef50_A0A854CNT9
contig_1	cds	229967	230881	-	KOIAIB_00220	466.0	2.7e-165	0.964	0.987	0.823	UniRef:UniRef50_A0A2X4UCV0
contig_1	cds	231143	231922	+	KOIAIB_00221	352.0	5.3e-121	0.988	0.859	0.652	UniRef:UniRef50_D3VBQ6
contig_1	cds	231926	232549	+	KOIAIB_00222	-	-	-	-	-	-
contig_1	cds	232597	233817	-	KOIAIB_00223	611.0	3.0e-220	0.865	1.0	0.915	UniRef:UniRef50_A0A484W0K2
contig_1	cds	234027	234782	-	KOIAIB_00224	332.0	7.4e-114	0.992	0.973	0.635	UniRef:UniRef50_Q6D1V5
contig_1	cds	234816	235538	+	KOIAIB_00225	480.0	1.5e-172	0.971	0.850	0.991	UniRef:UniRef50_P75672
contig_1	cds	235535	236002	-	KOIAIB_00226	246.0	9.1e-83	0.981	0.822	0.737	UniRef:UniRef50_Q1I7T4
contig_1	cds	236058	236798	+	KOIAIB_00227	337.0	7.9e-116	0.984	0.924	0.653	UniRef:UniRef50_A0A379F748
contig_1	tRNA	236931	237007	+	KOIAIB_00228	85.5	-	-	-	-	-
contig_1	cds	237335	238120	+	KOIAIB_00229	340.0	1.6e-116	1.0	0.897	0.670	UniRef:UniRef50_P77339
contig_1	cds	238257	238736	-	KOIAIB_00230	256.0	5.6e-87	1.025	1.0	0.939	UniRef:UniRef50_A5A605
contig_1	cds	238746	239084	-	KOIAIB_00231	-	-	-	-	-	-
contig_1	cds	239419	240189	-	KOIAIB_00232	427.0	5.0e-151	0.949	0.844	0.827	UniRef:UniRef50_Q47679
contig_1	cds	240370	240816	+	KOIAIB_00233	213.0	8.7e-70	1.0	0.846	0.676	UniRef:UniRef50_P0AD59
contig_1	cds	240859	243303	-	KOIAIB_00234	1338.0	0.0	0.991	0.920	0.822	UniRef:UniRef50_Q47146
contig_1	cds	243543	244121	+	KOIAIB_00235	358.0	7.8e-126	1.0	0.889	0.953	UniRef:UniRef50_Q7N7F7
contig_1	ncRNA	244132	244209	+	KOIAIB_00236	74.2	7.1e-11	-	-	-	RFAM:RF02564
contig_1	cds	244327	245094	+	KOIAIB_00237	512.0	2.1e-184	1.208	1.0	0.825	UniRef:UniRef50_Q47147
contig_1	cds	245065	245805	-	KOIAIB_00238	453.0	4.8e-162	1.0	0.957	0.878	UniRef:UniRef50_A0AAP5VK31
contig_1	cds	245961	246239	-	KOIAIB_00239	149.0	9.0e-47	0.989	0.875	0.758	UniRef:UniRef50_Q47149
contig_1	cds	246242	246502	-	KOIAIB_00240	89.0	8.3e-23	1.0	0.819	0.558	UniRef:UniRef50_A1WSS8
contig_1	cds	246835	247461	+	KOIAIB_00241	-	-	-	-	-	-
contig_1	ncRNA	247461	247538	+	KOIAIB_00242	73.4	9.7e-11	-	-	-	RFAM:RF02564
contig_1	cds	247637	248134	+	KOIAIB_00243	252.0	4.0e-85	0.964	0.946	0.698	UniRef:UniRef50_A0AAI8IXS4
contig_1	ncRNA	248203	248280	+	KOIAIB_00244	77.1	2.1e-11	-	-	-	RFAM:RF02564
contig_1	cds	248358	250097	-	KOIAIB_00245	1071.0	0.0	0.998	0.815	0.979	UniRef:UniRef50_Q47153
contig_1	cds	250192	250827	+	KOIAIB_00246	-	-	-	-	-	-
contig_1	cds	250898	251953	+	KOIAIB_00247	343.0	8.0e-115	1.011	0.934	0.555	UniRef:UniRef50_I8U8V4
contig_1	cds	252005	252298	+	KOIAIB_00248	117.0	1.4e-33	1.0	0.829	0.619	UniRef:UniRef50_Q47156
contig_1	cds	252301	252699	+	KOIAIB_00249	262.0	7.3e-90	0.977	0.832	0.984	UniRef:UniRef50_Q47157
contig_1	cds	252787	253161	+	KOIAIB_00250	-	-	-	-	-	-
contig_1	cds	253467	253733	+	KOIAIB_00251	180.0	4.8e-59	0.989	0.935	0.977	UniRef:UniRef50_P75675
contig_1	cds	253702	254202	+	KOIAIB_00252	315.0	3.0e-110	0.964	0.947	0.963	UniRef:UniRef50_F5NQ92
contig_1	cds	254259	255716	-	KOIAIB_00253	624.0	3.3e-221	0.998	0.906	0.622	UniRef:UniRef50_A0A655W848
contig_1	cds	255977	256435	+	KOIAIB_00254	229.0	1.2e-76	0.993	0.950	0.728	UniRef:UniRef50_Q89AN2
contig_1	cds	256527	257771	+	KOIAIB_00255	456.0	8.0e-158	1.029	0.998	0.535	UniRef:UniRef50_P04335
contig_1	cds	257923	258300	-	KOIAIB_00256	252.0	2.7e-86	0.984	0.837	1.0	UniRef:UniRef50_A0A899NDL5
contig_1	cds	258345	258620	-	KOIAIB_00257	178.0	3.8e-58	0.989	0.818	0.933	UniRef:UniRef50_P19763
contig_1	cds	258734	259006	+	KOIAIB_00258	-	-	-	-	-	-
contig_1	cds	259045	260100	-	KOIAIB_00259	478.0	1.0e-167	1.054	0.941	0.638	UniRef:UniRef50_A0A285B4F0
contig_1	cds	260388	261491	+	KOIAIB_00260	479.0	1.8e-167	0.989	0.860	0.689	UniRef:UniRef50_P0A7B5
contig_1	cds	261503	262756	+	KOIAIB_00261	496.0	7.3e-173	0.998	0.898	0.635	UniRef:UniRef50_P07004
contig_1	tRNA	262871	262946	+	KOIAIB_00262	85.1	-	-	-	-	-
contig_1	cds	263108	263212	-	KOIAIB_00263	-	-	-	-	-	-
contig_1	cds	263328	263669	-	KOIAIB_00264	151.0	6.6e-47	0.973	0.982	0.691	UniRef:UniRef50_S4YSN0
contig_1	cds	263690	264007	-	KOIAIB_00265	152.0	2.8e-47	0.981	0.805	0.699	UniRef:UniRef50_D2TSS6
contig_1	cds	264026	264247	-	KOIAIB_00266	97.1	1.5e-26	1.0	0.936	0.603	UniRef:UniRef50_P58033
contig_1	cds	264256	264732	-	KOIAIB_00267	235.0	5.1e-79	1.0	1.082	0.759	UniRef:UniRef50_A0A6N6WNI2
contig_1	cds	264748	265206	-	KOIAIB_00268	205.0	6.3e-67	1.072	0.970	0.620	UniRef:UniRef50_P52139
contig_1	cds	265304	265543	-	KOIAIB_00269	84.0	3.2e-21	0.835	0.805	0.545	UniRef:UniRef50_A0AAJ1JUB2
contig_1	cds	265620	266087	-	KOIAIB_00270	209.0	1.4e-68	0.942	0.936	0.637	UniRef:UniRef50_P77162
contig_1	cds	266110	266967	-	KOIAIB_00271	-	-	-	-	-	-
contig_1	cds	267184	268005	-	KOIAIB_00272	424.0	6.4e-150	0.974	0.978	0.759	UniRef:UniRef50_F2LS06
contig_1	cds	268097	268960	-	KOIAIB_00273	502.0	4.1e-180	1.021	1.0	0.850	UniRef:UniRef50_P52131
contig_1	cds	269289	270182	-	KOIAIB_00274	353.0	1.7e-120	0.980	0.879	0.601	UniRef:UniRef50_Q57083
contig_1	cds	270278	270646	+	KOIAIB_00275	166.0	1.7e-52	0.984	0.876	0.683	UniRef:UniRef50_P75679
contig_1	cds	270603	271754	+	KOIAIB_00276	713.0	3.1e-260	0.974	0.935	0.954	UniRef:UniRef50_A0A377HI23
contig_1	cds	272016	272255	+	KOIAIB_00277	-	-	-	-	-	-
contig_1	cds	272847	273992	+	KOIAIB_00278	643.0	3.3e-232	0.900	0.817	0.936	UniRef:UniRef50_A0A376MP09
contig_1	cds	274101	275081	-	KOIAIB_00279	602.0	5.4e-217	1.294	1.0	0.763	UniRef:UniRef50_P76071
contig_1	cds	275159	275248	+	KOIAIB_00280	-	-	-	-	-	-
contig_1	cds	275301	276728	+	KOIAIB_00281	558.0	7.8e-196	0.954	0.930	0.609	UniRef:UniRef50_K1JLC4
contig_1	cds	276715	277647	+	KOIAIB_00282	299.0	4.9e-99	0.968	0.901	0.500	UniRef:UniRef50_A0A084A4P1
contig_1	cds	277756	278802	-	KOIAIB_00283	392.0	3.0e-134	1.040	0.950	0.591	UniRef:UniRef50_P37009
contig_1	cds	278814	279176	-	KOIAIB_00284	214.0	1.7e-71	1.0	0.902	0.983	UniRef:UniRef50_P75681
contig_1	cds	279178	279555	-	KOIAIB_00285	248.0	1.3e-84	0.984	0.837	0.984	UniRef:UniRef50_A0A899NDL5
contig_1	cds	279600	279875	-	KOIAIB_00286	177.0	7.7e-58	0.989	0.818	0.922	UniRef:UniRef50_P19763
contig_1	cds	280024	280362	-	KOIAIB_00287	120.0	7.3e-35	0.991	0.965	0.550	UniRef:UniRef50_A0A4Q7DY98
contig_1	cds	280385	280735	-	KOIAIB_00288	246.0	5.2e-84	1.0	0.847	1.0	UniRef:UniRef50_P37008
contig_1	cds	280829	281971	-	KOIAIB_00289	597.0	2.3e-214	0.955	0.899	0.749	UniRef:UniRef50_P37007
contig_1	cds	282278	283186	+	KOIAIB_00290	602.0	2.3e-218	1.0	0.880	1.0	UniRef:UniRef50_P75682
contig_1	cds	283201	285168	+	KOIAIB_00291	810.0	8.7e-290	0.973	0.977	0.631	UniRef:UniRef50_A0A2H6AGC7
contig_1	cds	285395	286777	+	KOIAIB_00292	867.0	1.2e-317	0.974	0.880	0.984	UniRef:UniRef50_P75683
contig_1	cds	286789	288399	+	KOIAIB_00293	667.0	8.4e-237	0.998	0.969	0.566	UniRef:UniRef50_A0A5C6QPE9
contig_1	cds	288404	289162	-	KOIAIB_00294	481.0	2.8e-172	1.0	0.848	0.984	UniRef:UniRef50_P77300
contig_1	cds	289301	290305	-	KOIAIB_00295	594.0	5.7e-214	1.0	0.831	0.880	UniRef:UniRef50_P04391
contig_1	cds	290649	291026	-	KOIAIB_00296	248.0	1.3e-84	0.984	0.837	0.984	UniRef:UniRef50_A0A899NDL5
contig_1	cds	291071	291346	-	KOIAIB_00297	177.0	7.7e-58	0.989	0.818	0.922	UniRef:UniRef50_P19763
contig_1	cds	291500	292231	+	KOIAIB_00298	471.0	1.9e-169	0.979	0.971	0.987	UniRef:UniRef50_A0A8B2XSE7
contig_1	cds	292322	292948	-	KOIAIB_00299	255.0	5.6e-85	0.986	0.923	0.580	UniRef:UniRef50_P77657
contig_1	cds	293220	293918	-	KOIAIB_00300	338.0	3.0e-117	0.905	0.897	0.800	UniRef:UniRef50_P77607
contig_1	cds	293945	294799	-	KOIAIB_00301	561.0	8.8e-204	1.0	1.0	1.0	UniRef:UniRef50_P71296
contig_1	cds	294918	295142	-	KOIAIB_00302	149.0	2.9e-47	1.0	0.937	0.973	UniRef:UniRef50_P0DPM9
contig_1	cds	295139	295579	-	KOIAIB_00303	144.0	5.8e-43	0.979	0.827	0.615	UniRef:UniRef50_P71297
contig_1	cds	295696	297021	-	KOIAIB_00304	452.0	7.7e-155	1.002	0.927	0.559	UniRef:UniRef50_A0A0C7KEG3
contig_1	tRNA	297184	297254	+	KOIAIB_00305	44.2	-	-	-	-	-
contig_1	cds	297381	297791	-	KOIAIB_00306	279.0	8.7e-97	1.0	0.932	0.993	UniRef:UniRef50_P75684
contig_1	cds	297770	298726	-	KOIAIB_00307	580.0	3.0e-209	0.921	0.809	1.0	UniRef:UniRef50_P77183
contig_1	cds	298736	300934	-	KOIAIB_00308	1133.0	0.0	0.999	0.988	0.763	UniRef:UniRef50_A0A5E8AJ20
contig_1	cds	300931	301887	-	KOIAIB_00309	365.0	1.2e-124	1.0	0.924	0.645	UniRef:UniRef50_F0RPH5
contig_1	cds	301884	302573	-	KOIAIB_00310	276.0	3.9e-92	0.917	0.808	0.652	UniRef:UniRef50_A0A8I0GPC8
contig_1	cds	302991	303605	+	KOIAIB_00311	278.0	6.1e-94	0.980	0.881	0.650	UniRef:UniRef50_P0AAA1
contig_1	ncRNA	303611	303810	+	KOIAIB_00312	202.4	3.6e-26	-	-	-	RFAM:RF02111
contig_1	cds	304495	305205	-	KOIAIB_00313	426.0	2.0e-151	1.0	0.959	0.877	UniRef:UniRef50_A0A9P3UEH4
contig_1	cds	305174	306817	-	KOIAIB_00314	760.0	1.8e-273	0.960	0.960	0.680	UniRef:UniRef50_A0A1C7W196
contig_1	cds	306807	309332	-	KOIAIB_00315	1613.0	0.0	1.059	1.0	0.941	UniRef:UniRef50_D5CVJ8
contig_1	cds	309358	310026	-	KOIAIB_00316	432.0	2.2e-154	1.0	0.933	0.991	UniRef:UniRef50_D5CVJ9
contig_1	cds	310084	310671	-	KOIAIB_00317	335.0	1.9e-116	1.087	0.926	0.887	UniRef:UniRef50_Q8CWB9
contig_1	cds	310746	311288	-	KOIAIB_00318	334.0	5.6e-117	0.950	0.895	0.988	UniRef:UniRef50_A0A377DHI1
contig_1	cds	312374	312514	-	KOIAIB_00319	55.8	5.0e-11	1.0	0.920	0.652	UniRef:UniRef50_Q9A383
contig_1	cds	312514	312780	-	KOIAIB_00320	107.0	3.2e-30	1.011	0.848	0.596	UniRef:UniRef50_Q9HY25
contig_1	cds	313141	313242	-	KOIAIB_00321	61.2	1.5e-13	1.0	1.0	1.0	UniRef:UniRef50_C1P5Z8
contig_1	cds	314357	315244	+	KOIAIB_00322	-	-	-	-	-	-
contig_1	cds	315291	315590	+	KOIAIB_00323	162.0	7.9e-52	0.939	1.0	0.989	UniRef:UniRef50_A0A8I0T144
contig_1	cds	315587	316453	+	KOIAIB_00324	602.0	1.4e-219	1.0	0.950	0.997	UniRef:UniRef50_A0A2X7XDT5
contig_1	cds	316450	317136	-	KOIAIB_00325	-	-	-	-	-	-
contig_1	cds	317726	318319	-	KOIAIB_00326	220.0	3.1e-71	0.914	0.822	0.611	UniRef:UniRef50_A0A2P7TX98
contig_1	cds	318676	320001	-	KOIAIB_00327	846.0	2.9e-310	1.095	1.0	0.909	UniRef:UniRef50_P77212
contig_1	cds	320227	321081	+	KOIAIB_00328	531.0	1.3e-191	0.944	0.887	0.996	UniRef:UniRef50_P77379
contig_1	cds	321608	322327	+	KOIAIB_00329	401.0	5.1e-142	0.866	0.941	0.947	UniRef:UniRef50_A0A377DHN6
contig_1	cds	322338	323765	+	KOIAIB_00330	636.0	1.9e-226	0.981	0.930	0.655	UniRef:UniRef50_P77536
contig_1	cds	323758	324453	+	KOIAIB_00331	440.0	9.8e-157	1.0	0.819	0.987	UniRef:UniRef50_P77433
contig_1	cds	324696	325364	-	KOIAIB_00332	422.0	2.3e-150	1.086	1.0	0.921	UniRef:UniRef50_P77180
contig_1	cds	325577	327247	-	KOIAIB_00333	923.0	0.0	0.982	0.819	0.797	UniRef:UniRef50_P17444
contig_1	cds	327261	328733	-	KOIAIB_00334	777.0	6.1e-281	1.141	1.0	0.733	UniRef:UniRef50_P17445
contig_1	cds	328747	329334	-	KOIAIB_00335	220.0	3.0e-71	0.985	0.831	0.589	UniRef:UniRef50_P17446
contig_1	cds	329463	331496	+	KOIAIB_00336	1121.0	0.0	0.873	0.928	0.968	UniRef:UniRef50_C7MYQ2
contig_1	cds	332371	333459	+	KOIAIB_00337	706.0	1.3e-257	1.119	1.0	0.886	UniRef:UniRef50_P21514
contig_1	cds	333501	334433	-	KOIAIB_00338	560.0	7.6e-202	0.994	0.885	0.903	UniRef:UniRef50_P77700
contig_1	cds	334525	335022	-	KOIAIB_00339	317.0	7.2e-111	0.970	0.894	0.988	UniRef:UniRef50_P77219
contig_1	cds	335280	335885	+	KOIAIB_00340	-	-	-	-	-	-
contig_1	cds	335925	336788	+	KOIAIB_00341	565.0	8.5e-205	1.0	0.947	0.951	UniRef:UniRef50_P77297
contig_1	cds	336778	338325	+	KOIAIB_00342	787.0	4.4e-285	1.0	0.972	0.794	UniRef:UniRef50_P77187
contig_1	cds	338325	339743	+	KOIAIB_00343	678.0	3.1e-243	0.972	0.918	0.712	UniRef:UniRef50_P77221
contig_1	ncRNA	339811	339880	-	KOIAIB_00344	77.5	1.7e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	339904	339973	-	KOIAIB_00345	71.8	1.9e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	339997	340066	-	KOIAIB_00346	77.5	1.7e-11	-	-	-	RFAM:RF02564
contig_1	cds	340165	341115	+	KOIAIB_00347	588.0	3.8e-212	1.184	1.0	0.832	UniRef:UniRef50_P77624
contig_1	cds	341125	342507	+	KOIAIB_00348	704.0	3.9e-254	0.987	0.950	0.771	UniRef:UniRef50_A0A379ZWW9
contig_1	cds	342884	343933	+	KOIAIB_00349	473.0	2.3e-165	1.0	0.810	0.659	UniRef:UniRef50_A0A199AUT8
contig_1	cds	344176	344991	+	KOIAIB_00350	562.0	3.3e-204	1.0	0.931	1.0	UniRef:UniRef50_P77393
contig_1	cds	345666	346298	-	KOIAIB_00351	406.0	3.4e-144	0.995	0.871	0.990	UniRef:UniRef50_P75693
contig_1	cds	346484	346759	+	KOIAIB_00352	158.0	4.5e-50	1.0	0.835	0.934	UniRef:UniRef50_B7LMM4
contig_1	cds	346857	348443	-	KOIAIB_00353	538.0	1.4e-186	1.025	0.998	0.518	UniRef:UniRef50_L8XYI4
contig_1	cds	348682	349572	+	KOIAIB_00354	331.0	1.8e-111	0.993	0.845	0.568	UniRef:UniRef50_Q8EJW1
contig_1	cds	349518	349964	-	KOIAIB_00355	-	-	-	-	-	-
contig_1	ncRNA	349752	349823	+	KOIAIB_00356	63.0	7.6e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	349845	349916	+	KOIAIB_00357	63.0	7.6e-09	-	-	-	RFAM:RF02564
contig_1	cds	350012	351181	+	KOIAIB_00358	604.0	1.1e-216	0.964	0.915	0.776	UniRef:UniRef50_A0A157SL74
contig_1	cds	351215	352666	+	KOIAIB_00359	768.0	1.5e-277	0.983	0.833	0.789	UniRef:UniRef50_Q937N6
contig_1	cds	352706	354592	+	KOIAIB_00360	1264.0	0.0	1.006	1.0	0.991	UniRef:UniRef50_A0A922YQK8
contig_1	ncRNA	354690	354766	+	KOIAIB_00361	71.7	2.0e-10	-	-	-	RFAM:RF02564
contig_1	cds	354922	356181	+	KOIAIB_00362	769.0	2.1e-280	1.010	0.883	0.941	UniRef:UniRef50_P0AA82
contig_1	cds	356171	357454	+	KOIAIB_00363	691.0	3.5e-249	1.152	1.004	0.713	UniRef:UniRef50_A0AAE8NBA7
contig_1	cds	357791	358690	-	KOIAIB_00364	289.0	1.4e-95	0.950	0.913	0.521	UniRef:UniRef50_A0A1U6GKJ7
contig_1	cds	358799	359458	+	KOIAIB_00365	293.0	1.6e-99	0.968	0.910	0.693	UniRef:UniRef50_A0A3G4VNE3
contig_1	cds	359489	359959	+	KOIAIB_00366	299.0	6.1e-104	1.0	0.897	0.994	UniRef:UniRef50_P00816
contig_1	cds	359965	361146	+	KOIAIB_00367	715.0	1.8e-260	1.071	1.0	0.912	UniRef:UniRef50_P17583
contig_1	cds	361249	361860	-	KOIAIB_00368	411.0	1.2e-146	1.0	0.894	0.985	UniRef:UniRef50_P07464
contig_1	cds	361926	363179	-	KOIAIB_00369	729.0	1.4e-264	0.988	0.877	0.905	UniRef:UniRef50_P16552
contig_1	cds	363231	366305	-	KOIAIB_00370	2149.0	0.0	0.997	0.945	1.0	UniRef:UniRef50_T0QL95
contig_1	cds	366428	367519	-	KOIAIB_00371	638.0	2.3e-230	0.964	0.829	0.960	UniRef:UniRef50_P03023
contig_1	cds	367587	368420	-	KOIAIB_00372	331.0	2.4e-112	0.949	0.851	0.616	UniRef:UniRef50_A0A086XUP5
contig_1	cds	368611	370275	+	KOIAIB_00373	603.0	5.0e-210	1.020	0.857	0.533	UniRef:UniRef50_P77397
contig_1	cds	370277	371221	+	KOIAIB_00374	568.0	5.2e-205	1.070	1.0	0.863	UniRef:UniRef50_P0ABR9
contig_1	cds	371239	372105	+	KOIAIB_00375	416.0	2.6e-145	0.972	0.856	0.679	UniRef:UniRef50_P77044
contig_1	cds	372115	372924	+	KOIAIB_00376	274.0	1.0e-90	0.993	0.985	0.532	UniRef:UniRef50_M7MUZ7
contig_1	cds	372921	373871	+	KOIAIB_00377	466.0	1.7e-164	0.949	0.845	0.780	UniRef:UniRef50_Q52060
contig_1	cds	373868	374881	+	KOIAIB_00378	511.0	1.9e-182	0.994	1.106	0.800	UniRef:UniRef50_A0A378B201
contig_1	ncRNA	374984	375061	-	KOIAIB_00379	79.3	8.0e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	375085	375162	-	KOIAIB_00380	85.0	7.4e-13	-	-	-	RFAM:RF02564
contig_1	ncRNA	375085	375162	+	KOIAIB_00381	62.4	9.7e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	375186	375263	-	KOIAIB_00382	87.2	2.9e-13	-	-	-	RFAM:RF02564
contig_1	ncRNA	375186	375263	+	KOIAIB_00383	61.5	1.4e-08	-	-	-	RFAM:RF02564
contig_1	ncRNA	375287	375362	-	KOIAIB_00384	62.8	8.1e-09	-	-	-	RFAM:RF02564
contig_1	cds	375459	376670	+	KOIAIB_00385	460.0	1.2e-158	1.171	0.992	0.593	UniRef:UniRef50_A0A0C7KG31
contig_1	cds	376772	377311	+	KOIAIB_00386	214.0	2.2e-69	1.0	0.856	0.670	UniRef:UniRef50_A0A0U5GKZ0
contig_1	ncRNA	377391	377468	+	KOIAIB_00387	79.7	7.0e-12	-	-	-	RFAM:RF02564
contig_1	cds	377535	378368	-	KOIAIB_00388	453.0	7.1e-162	0.809	1.0	0.964	UniRef:UniRef50_A0A376L0M3
contig_1	cds	378462	379571	-	KOIAIB_00389	740.0	4.7e-271	1.0	0.911	0.992	UniRef:UniRef50_P25437
contig_1	cds	379606	379881	-	KOIAIB_00390	94.7	6.8e-25	1.055	0.842	0.510	UniRef:UniRef50_M1RUU9
contig_1	cds	380069	380842	-	KOIAIB_00391	318.0	2.3e-108	1.012	0.996	0.542	UniRef:UniRef50_R8WZ25
contig_1	cds	380844	381287	-	KOIAIB_00392	-	-	-	-	-	-
contig_1	cds	381351	381716	+	KOIAIB_00393	176.0	4.2e-56	0.975	0.831	0.754	UniRef:UniRef50_A0A486FD00
contig_1	cds	381674	382579	+	KOIAIB_00394	601.0	1.4e-218	1.0	0.935	0.957	UniRef:UniRef50_A0A2X1MJJ5
contig_1	cds	382739	383935	-	KOIAIB_00395	757.0	2.1e-276	1.126	1.0	0.864	UniRef:UniRef50_Q47536
contig_1	cds	383945	384043	-	KOIAIB_00396	-	-	-	-	-	-
contig_1	cds	384059	384616	-	KOIAIB_00397	-	-	-	-	-	-
contig_1	cds	385232	386194	+	KOIAIB_00398	453.0	2.8e-159	0.978	0.887	0.744	UniRef:UniRef50_Q47537
contig_1	cds	386207	386974	+	KOIAIB_00399	315.0	1.1e-106	0.996	0.891	0.638	UniRef:UniRef50_Q47538
contig_1	cds	386971	387798	+	KOIAIB_00400	312.0	6.2e-106	0.876	1.0	0.780	UniRef:UniRef50_A0A2X3FUS7
contig_1	cds	387795	388646	+	KOIAIB_00401	476.0	5.0e-169	0.986	0.811	0.781	UniRef:UniRef50_Q88RA3
contig_1	cds	388753	389727	-	KOIAIB_00402	598.0	2.6e-216	1.0	0.873	0.938	UniRef:UniRef50_P0ACB2
contig_1	cds	390251	391711	+	KOIAIB_00403	-	-	-	-	-	-
contig_1	cds	391739	392605	-	KOIAIB_00404	602.0	1.4e-219	1.0	0.950	0.997	UniRef:UniRef50_A0A2X7XDT5
contig_1	cds	392602	392901	-	KOIAIB_00405	162.0	7.9e-52	0.939	1.0	0.989	UniRef:UniRef50_A0A8I0T144
contig_1	cds	393021	394418	+	KOIAIB_00406	910.0	0.0	1.0	0.830	0.981	UniRef:UniRef50_B2U3X7
contig_1	cds	394506	395129	+	KOIAIB_00407	398.0	2.8e-141	0.966	0.851	0.990	UniRef:UniRef50_Q8ZRF7
contig_1	cds	395130	396287	-	KOIAIB_00408	615.0	1.7e-222	0.808	0.975	0.997	UniRef:UniRef50_A0A485AFX9
contig_1	cds	396333	396434	-	KOIAIB_00409	64.3	8.9e-15	1.0	1.0	1.0	UniRef:UniRef50_A0A658Z4P2
contig_1	cds	396639	397859	+	KOIAIB_00410	500.0	2.2e-174	0.998	0.853	0.620	UniRef:UniRef50_Q08120
contig_1	cds	397872	398966	+	KOIAIB_00411	412.0	1.7e-141	1.036	0.904	0.568	UniRef:UniRef50_A0A2H9U6B9
contig_1	cds	399025	399333	-	KOIAIB_00412	205.0	1.4e-68	1.0	0.895	0.980	UniRef:UniRef50_A0A2S4MUA2
contig_1	cds	399593	399805	+	KOIAIB_00413	147.0	1.5e-46	1.0	1.0	0.986	UniRef:UniRef50_A0A854BRN6
contig_1	cds	399829	400923	-	KOIAIB_00414	474.0	9.6e-166	0.992	0.883	0.657	UniRef:UniRef50_P0A1F0
contig_1	cds	401386	401646	+	KOIAIB_00415	132.0	3.7e-40	0.988	0.810	0.871	UniRef:UniRef50_P0AAN9
contig_1	cds	401747	403162	+	KOIAIB_00416	508.0	9.3e-176	1.017	0.894	0.570	UniRef:UniRef50_A0A5P1UTU4
contig_1	cds	403281	403601	+	KOIAIB_00417	-	-	-	-	-	-
contig_1	cds	403703	404818	+	KOIAIB_00418	613.0	5.4e-221	0.992	0.922	0.829	UniRef:UniRef50_P0AAP1
contig_1	cds	404835	405644	-	KOIAIB_00419	502.0	4.9e-180	0.981	0.830	1.0	UniRef:UniRef50_P0A9L8
contig_1	cds	405764	406222	+	KOIAIB_00420	176.0	1.5e-55	0.928	0.855	0.603	UniRef:UniRef50_A0KFQ0
contig_1	cds	406405	406929	+	KOIAIB_00421	185.0	2.8e-58	0.989	0.882	0.517	UniRef:UniRef50_Q8ZC15
contig_1	cds	406979	407170	+	KOIAIB_00422	132.0	1.2e-40	1.0	0.818	1.0	UniRef:UniRef50_P0AAN5
contig_1	cds	407428	408105	+	KOIAIB_00423	265.0	2.3e-88	0.987	0.921	0.604	UniRef:UniRef50_P0AE28
contig_1	cds	408177	408461	+	KOIAIB_00424	164.0	1.5e-52	1.0	0.817	0.862	UniRef:UniRef50_P0C037
contig_1	cds	408628	408747	-	KOIAIB_00425	-	-	-	-	-	-
contig_1	cds	409108	410085	-	KOIAIB_00426	365.0	1.8e-124	0.954	0.864	0.584	UniRef:UniRef50_Q9KU12
contig_1	cds	410144	411052	+	KOIAIB_00427	551.0	1.9e-198	1.0	0.863	0.897	UniRef:UniRef50_P23917
contig_1	ncRNA	411134	411213	+	KOIAIB_00428	79.8	6.7e-12	-	-	-	RFAM:RF02564
contig_1	cds	411297	412565	-	KOIAIB_00429	725.0	1.8e-263	1.043	1.0	0.905	UniRef:UniRef50_P23910
contig_1	cds	412607	415753	-	KOIAIB_00430	1764.0	0.0	1.012	1.001	0.925	UniRef:UniRef50_P13458
contig_1	cds	415750	416952	-	KOIAIB_00431	482.0	2.6e-167	1.005	0.824	0.614	UniRef:UniRef50_Q080L8
contig_1	cds	417142	417831	+	KOIAIB_00432	272.0	1.5e-90	1.026	0.890	0.574	UniRef:UniRef50_A0A1G5SHH9
