# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	220862	223975	-	OBDLAM_00211	1429.0	0.0	0.997	0.994	0.726	UniRef:UniRef50_A0A346ACE5
contig_1	cds	224000	225157	-	OBDLAM_00212	541.0	1.6e-192	1.0	1.0	0.725	UniRef:UniRef50_A0A379ZHJ8
contig_1	cds	225217	225495	+	OBDLAM_00213	115.0	3.4e-33	1.033	0.812	0.653	UniRef:UniRef50_A0A2S8JRI1
contig_1	ncRNA	225307	225378	-	OBDLAM_00214	105.1	1.2e-17	-	-	-	RFAM:RF02754
contig_1	cds	225496	226023	-	OBDLAM_00215	342.0	2.9e-120	1.0	0.871	1.0	UniRef:UniRef50_P63204
contig_1	cds	226822	227394	-	OBDLAM_00216	340.0	5.3e-119	1.037	1.0	0.959	UniRef:UniRef50_P0AET5
contig_1	cds	227649	227981	+	OBDLAM_00217	186.0	1.8e-60	1.0	0.866	0.791	UniRef:UniRef50_A0A0J6GST8
contig_1	cds	228085	228423	+	OBDLAM_00218	197.0	2.9e-65	0.964	1.0	0.898	UniRef:UniRef50_A0A9P3SJN7
contig_1	cds	228559	229134	+	OBDLAM_00219	365.0	1.7e-128	0.995	0.819	1.0	UniRef:UniRef50_P0AFV3
contig_1	cds	229176	229706	-	OBDLAM_00220	337.0	3.0e-118	0.972	0.891	1.0	UniRef:UniRef50_P37195
contig_1	cds	229862	230428	-	OBDLAM_00221	306.0	1.1e-105	1.021	1.0	0.750	UniRef:UniRef50_A0A2B7MB92
contig_1	cds	230676	231899	-	OBDLAM_00222	629.0	3.5e-226	0.939	0.916	0.835	UniRef:UniRef50_A0AAD2JRH7
contig_1	cds	232528	232953	-	OBDLAM_00223	226.0	1.7e-75	1.0	0.966	0.780	UniRef:UniRef50_P08692
contig_1	cds	232966	234255	-	OBDLAM_00224	543.0	9.7e-192	0.993	0.998	0.676	UniRef:UniRef50_A0A520CCY7
contig_1	cds	234309	234662	-	OBDLAM_00225	174.0	9.3e-56	0.991	0.991	0.716	UniRef:UniRef50_M1RP25
contig_1	ncRNA	234813	234896	-	OBDLAM_00226	108.4	3.7e-17	-	-	-	RFAM:RF02891
contig_1	ncRNA	235044	235127	-	OBDLAM_00227	106.3	9.1e-17	-	-	-	RFAM:RF02891
contig_1	cds	235201	235374	-	OBDLAM_00228	114.0	9.1e-34	0.982	0.933	1.0	UniRef:UniRef50_A0A090NP20
contig_1	cds	235539	236891	-	OBDLAM_00229	869.0	0.0	0.998	0.972	0.947	UniRef:UniRef50_P06715
contig_1	cds	236963	237805	-	OBDLAM_00230	458.0	4.8e-162	1.0	0.833	0.779	UniRef:UniRef50_P37634
contig_1	cds	238008	240050	+	OBDLAM_00231	992.0	0.0	1.0	0.965	0.694	UniRef:UniRef50_A0A0A8VD67
contig_1	cds	240058	240810	+	OBDLAM_00232	392.0	1.3e-137	0.980	0.925	0.812	UniRef:UniRef50_C5WC51
contig_1	cds	240859	242328	-	OBDLAM_00233	860.0	2.3e-314	0.998	0.944	0.887	UniRef:UniRef50_P36837
contig_1	cds	242645	243079	-	OBDLAM_00234	261.0	3.5e-89	1.0	0.818	0.896	UniRef:UniRef50_P44880
contig_1	cds	243470	243805	+	OBDLAM_00235	196.0	1.3e-64	0.991	0.982	0.836	UniRef:UniRef50_A0A2I0FWM0
contig_1	ncRNA	243905	243945	-	OBDLAM_00236	42.1	3.0e-05	-	-	-	RFAM:RF02751
contig_1	cds	244049	245548	-	OBDLAM_00237	746.0	4.2e-271	0.822	0.990	0.963	UniRef:UniRef50_A0A2X3LPN6
contig_1	cds	245780	246982	+	OBDLAM_00238	648.0	3.2e-233	0.995	0.865	0.784	UniRef:UniRef50_A0A090V3N6
contig_1	cds	247297	248349	-	OBDLAM_00239	674.0	1.6e-245	0.997	0.911	0.997	UniRef:UniRef50_P37630
contig_1	cds	248732	250339	+	OBDLAM_00240	877.0	0.0	0.998	0.904	0.807	UniRef:UniRef50_P37629
contig_1	cds	250601	252223	+	OBDLAM_00241	1050.0	0.0	1.0	0.944	0.965	UniRef:UniRef50_P37627
contig_1	cds	252589	253656	+	OBDLAM_00242	298.0	1.5e-96	0.986	0.812	0.506	UniRef:UniRef50_A0A6H9HKJ8
contig_1	cds	253653	256388	+	OBDLAM_00243	1278.0	0.0	0.865	0.930	0.832	UniRef:UniRef50_A0A962MAS2
contig_1	cds	256388	257512	+	OBDLAM_00244	482.0	1.1e-168	1.0	0.882	0.658	UniRef:UniRef50_A0A6I3T295
contig_1	cds	257677	258813	-	OBDLAM_00245	706.0	2.9e-258	0.944	1.0	0.978	UniRef:UniRef50_A0A384L4F2
contig_1	cds	259059	259304	-	OBDLAM_00246	154.0	6.2e-49	1.0	0.862	0.963	UniRef:UniRef50_A0A6N8NL50
contig_1	cds	259409	259792	-	OBDLAM_00247	228.0	7.1e-77	0.913	0.817	1.0	UniRef:UniRef50_P28911
contig_1	cds	259764	263999	-	OBDLAM_00248	2510.0	0.0	1.162	1.0	0.818	UniRef:UniRef50_P16917
contig_1	cds	264202	264603	-	OBDLAM_00249	145.0	6.1e-44	0.977	0.872	0.515	UniRef:UniRef50_A6TFA8
contig_1	cds	264609	265415	-	OBDLAM_00250	230.0	9.5e-73	0.974	0.831	0.502	UniRef:UniRef50_A0A366C167
contig_1	cds	265412	266176	-	OBDLAM_00251	271.0	8.2e-90	1.020	0.935	0.571	UniRef:UniRef50_Q8FVM9
contig_1	cds	266176	267009	-	OBDLAM_00252	367.0	1.3e-126	0.971	0.900	0.677	UniRef:UniRef50_A0A1M5ZI34
contig_1	cds	267006	267950	-	OBDLAM_00253	412.0	3.3e-144	0.806	0.869	0.826	UniRef:UniRef50_A0A2X1JS24
contig_1	cds	267950	269524	-	OBDLAM_00254	1041.0	0.0	1.0	0.897	0.987	UniRef:UniRef50_P33590
contig_1	cds	269635	270222	-	OBDLAM_00255	395.0	2.1e-140	1.0	0.859	0.990	UniRef:UniRef50_P37623
contig_1	cds	270277	271326	-	OBDLAM_00256	591.0	9.2e-213	1.0	0.906	0.891	UniRef:UniRef50_A8AR35
contig_1	cds	271425	272675	+	OBDLAM_00257	642.0	1.9e-230	0.885	0.809	0.929	UniRef:UniRef50_P37621
contig_1	cds	272679	273236	-	OBDLAM_00258	194.0	3.1e-61	1.0	0.837	0.568	UniRef:UniRef50_P0AEE1
contig_1	cds	273309	273974	-	OBDLAM_00259	226.0	4.5e-73	0.932	0.928	0.568	UniRef:UniRef50_A0A378NC70
contig_1	cds	274195	274440	+	OBDLAM_00260	117.0	1.8e-34	0.988	0.870	0.613	UniRef:UniRef50_Q5QXH9
contig_1	cds	274542	276740	-	OBDLAM_00261	1277.0	0.0	1.199	1.0	0.823	UniRef:UniRef50_P37617
contig_1	cds	276814	277440	-	OBDLAM_00262	295.0	3.4e-100	0.986	0.847	0.683	UniRef:UniRef50_I0QMU7
contig_1	cds	277581	277940	+	OBDLAM_00263	157.0	3.9e-49	0.933	0.925	0.676	UniRef:UniRef50_A0A2X2E828
contig_1	cds	277943	278212	-	OBDLAM_00264	128.0	2.1e-38	0.978	0.916	0.713	UniRef:UniRef50_A0A0F1ASF5
contig_1	cds	278202	278798	-	OBDLAM_00265	201.0	5.6e-64	0.939	0.861	0.565	UniRef:UniRef50_A0A853JHC0
contig_1	cds	278948	280441	+	OBDLAM_00266	447.0	7.4e-153	0.853	0.988	0.675	UniRef:UniRef50_A0A379T3Q0
contig_1	cds	280444	281112	+	OBDLAM_00267	372.0	6.2e-130	1.207	0.985	0.735	UniRef:UniRef50_P44871
contig_1	cds	281105	282163	+	OBDLAM_00268	580.0	1.4e-207	0.997	0.814	0.840	UniRef:UniRef50_P0AC30
contig_1	cds	282408	283262	+	OBDLAM_00269	451.0	4.2e-159	1.180	1.0	0.731	UniRef:UniRef50_P50511
contig_1	cds	283533	284636	+	OBDLAM_00270	577.0	9.6e-207	1.005	0.946	0.764	UniRef:UniRef50_A0A919LVJ6
contig_1	cds	284824	285207	-	OBDLAM_00271	228.0	2.4e-76	1.228	0.994	0.776	UniRef:UniRef50_P37613
contig_1	cds	285631	286740	+	OBDLAM_00272	663.0	1.1e-240	1.0	0.946	0.881	UniRef:UniRef50_A0A919LVJ6
contig_1	cds	286788	287714	+	OBDLAM_00273	451.0	3.4e-158	1.227	1.0	0.685	UniRef:UniRef50_P0AEX7
contig_1	cds	287711	288988	+	OBDLAM_00274	352.0	3.2e-116	0.981	0.910	0.516	UniRef:UniRef50_A0A5E6WZX2
contig_1	cds	288985	289752	+	OBDLAM_00275	332.0	1.4e-113	0.984	0.863	0.641	UniRef:UniRef50_A0A558HEJ3
contig_1	cds	289754	290467	+	OBDLAM_00276	372.0	1.9e-129	1.207	0.997	0.713	UniRef:UniRef50_P21630
contig_1	cds	290866	292182	+	OBDLAM_00277	795.0	2.4e-289	1.0	0.816	0.870	UniRef:UniRef50_P0AG80
contig_1	cds	292280	293167	+	OBDLAM_00278	308.0	1.0e-102	0.986	0.869	0.550	UniRef:UniRef50_Q7CRU3
contig_1	cds	293164	294009	+	OBDLAM_00279	286.0	2.0e-94	0.968	0.858	0.548	UniRef:UniRef50_G0AJA1
contig_1	cds	294011	295081	+	OBDLAM_00280	634.0	3.7e-229	1.003	0.852	0.908	UniRef:UniRef50_P10907
contig_1	cds	295078	295821	+	OBDLAM_00281	425.0	7.6e-151	0.960	0.944	0.857	UniRef:UniRef50_A0A378A256
contig_1	cds	295808	296248	-	OBDLAM_00282	256.0	5.3e-87	0.993	0.819	0.986	UniRef:UniRef50_P0ADX7
contig_1	cds	296368	298110	+	OBDLAM_00283	610.0	1.9e-212	0.934	0.844	0.587	UniRef:UniRef50_A0A945AJ25
contig_1	cds	298148	298432	-	OBDLAM_00284	179.0	1.6e-58	1.0	0.839	0.883	UniRef:UniRef50_P46857
contig_1	cds	298632	298787	-	OBDLAM_00285	107.0	3.9e-31	1.0	0.850	1.0	UniRef:UniRef50_P58037
contig_1	cds	298882	299376	-	OBDLAM_00286	283.0	9.1e-98	0.909	1.0	0.966	UniRef:UniRef50_UPI0010CC35DB
contig_1	cds	299373	300551	-	OBDLAM_00287	747.0	3.3e-273	1.061	1.0	0.930	UniRef:UniRef50_P46855
contig_1	cds	300788	301276	-	OBDLAM_00288	334.0	1.7e-117	1.0	0.862	0.988	UniRef:UniRef50_P46854
contig_1	ncRNA	301427	301491	+	OBDLAM_00289	83.2	5.1e-13	-	-	-	RFAM:RF00057
contig_1	cds	301609	302646	+	OBDLAM_00290	664.0	5.8e-241	1.0	0.810	0.928	UniRef:UniRef50_P46853
contig_1	cds	302769	303464	+	OBDLAM_00291	376.0	1.9e-131	1.0	0.819	0.766	UniRef:UniRef50_P46852
contig_1	cds	303688	304683	+	OBDLAM_00292	532.0	8.8e-190	1.0	0.860	0.795	UniRef:UniRef50_A0A367D0G9
contig_1	cds	304822	305349	+	OBDLAM_00293	247.0	2.0e-82	0.989	0.840	0.682	UniRef:UniRef50_P46859
contig_1	cds	305353	306693	+	OBDLAM_00294	490.0	6.6e-170	1.054	0.985	0.560	UniRef:UniRef50_P0AC96
contig_1	cds	306750	307343	-	OBDLAM_00295	357.0	1.9e-125	1.0	0.912	1.0	UniRef:UniRef50_P67143
contig_1	cds	307536	308639	+	OBDLAM_00296	504.0	1.5e-177	0.995	0.853	0.679	UniRef:UniRef50_P30903
contig_1	cds	308912	311098	+	OBDLAM_00297	1289.0	0.0	1.0	0.915	0.809	UniRef:UniRef50_Q8GQC5
contig_1	cds	311095	313068	+	OBDLAM_00298	1366.0	0.0	1.035	1.0	0.953	UniRef:UniRef50_P15067
contig_1	cds	313086	314381	+	OBDLAM_00299	668.0	3.3e-240	0.958	0.868	0.777	UniRef:UniRef50_P0A6V1
contig_1	cds	314381	315814	+	OBDLAM_00300	556.0	4.5e-195	1.059	1.0	0.550	UniRef:UniRef50_Q8ZA78
contig_1	cds	315833	318280	+	OBDLAM_00301	1353.0	0.0	1.086	1.0	0.755	UniRef:UniRef50_Q6CZK4
contig_1	cds	318409	318690	+	OBDLAM_00302	-	-	-	-	-	-
contig_1	cds	318896	320401	-	OBDLAM_00303	617.0	2.0e-217	0.978	0.851	0.618	UniRef:UniRef50_P13035
contig_1	cds	320591	320917	+	OBDLAM_00304	147.0	2.4e-45	0.954	0.851	0.689	UniRef:UniRef50_Q15ZU3
contig_1	cds	320962	321792	+	OBDLAM_00305	377.0	3.1e-131	1.0	1.0	0.616	UniRef:UniRef50_A7MGE5
contig_1	cds	321809	322567	+	OBDLAM_00306	464.0	7.4e-166	1.0	0.872	0.933	UniRef:UniRef50_A0A3E1ZWK6
contig_1	cds	322549	324147	-	OBDLAM_00307	699.0	1.1e-248	1.0	0.881	0.648	UniRef:UniRef50_P38035
contig_1	cds	324336	325562	+	OBDLAM_00308	463.0	1.2e-160	0.973	0.930	0.592	UniRef:UniRef50_A0A0Q9YNG5
contig_1	cds	325566	326582	+	OBDLAM_00309	602.0	5.9e-217	1.216	1.0	0.803	UniRef:UniRef50_Q8ZLI0
contig_1	cds	326625	329330	-	OBDLAM_00310	1278.0	0.0	1.003	0.944	0.711	UniRef:UniRef50_Q8ZJI2
contig_1	cds	329942	332335	+	OBDLAM_00311	1387.0	0.0	0.932	0.869	0.903	UniRef:UniRef50_P00490
contig_1	cds	332345	334429	+	OBDLAM_00312	1124.0	0.0	1.0	0.922	0.769	UniRef:UniRef50_P15977
contig_1	cds	334540	335856	-	OBDLAM_00313	713.0	8.1e-258	0.952	0.851	0.916	UniRef:UniRef50_P39835
contig_1	cds	336216	336791	-	OBDLAM_00314	357.0	1.5e-125	0.969	0.819	0.962	UniRef:UniRef50_P63020
contig_1	cds	336850	337533	-	OBDLAM_00315	313.0	1.7e-106	1.0	0.817	0.678	UniRef:UniRef50_P46846
contig_1	cds	337571	338341	+	OBDLAM_00316	382.0	1.9e-133	0.957	0.866	0.755	UniRef:UniRef50_Q8GHL1
contig_1	cds	338370	339248	-	OBDLAM_00317	379.0	2.7e-131	0.990	0.980	0.633	UniRef:UniRef50_Q32DN3
contig_1	cds	339451	339687	-	OBDLAM_00318	155.0	1.8e-49	1.0	0.848	0.974	UniRef:UniRef50_P64638
contig_1	cds	339687	342008	-	OBDLAM_00319	1321.0	0.0	0.982	0.938	0.885	UniRef:UniRef50_A0A377YRH3
contig_1	cds	342025	342252	-	OBDLAM_00320	137.0	1.6e-42	0.987	0.822	0.892	UniRef:UniRef50_P0AEL3
contig_1	cds	342709	345030	-	OBDLAM_00321	1201.0	0.0	0.802	0.990	0.998	UniRef:UniRef50_A0A377ZZQ5
contig_1	cds	345127	345603	-	OBDLAM_00322	270.0	1.0e-92	0.867	1.0	0.964	UniRef:UniRef50_A0A447JB84
contig_1	cds	345831	346550	+	OBDLAM_00323	410.0	9.9e-145	0.987	0.840	0.847	UniRef:UniRef50_Q7N9U9
contig_1	cds	346547	347899	+	OBDLAM_00324	798.0	2.7e-290	1.184	1.004	0.795	UniRef:UniRef50_P0AEJ4
contig_1	cds	347975	349597	-	OBDLAM_00325	960.0	0.0	0.943	0.840	0.912	UniRef:UniRef50_Q5E1X3
contig_1	cds	349976	351700	+	OBDLAM_00326	1034.0	0.0	1.115	1.0	0.858	UniRef:UniRef50_P45804
contig_1	cds	351763	352641	-	OBDLAM_00327	410.0	2.4e-143	0.959	0.897	0.704	UniRef:UniRef50_P44877
contig_1	cds	352666	353067	-	OBDLAM_00328	143.0	5.1e-43	0.955	0.847	0.598	UniRef:UniRef50_A0A2Z6UDM8
contig_1	cds	353078	353746	-	OBDLAM_00329	221.0	3.3e-71	0.955	0.902	0.524	UniRef:UniRef50_A0A7Y6NFP5
contig_1	cds	353811	355946	-	OBDLAM_00330	917.0	0.0	0.873	0.867	0.725	UniRef:UniRef50_P45800
contig_1	cds	356266	356826	+	OBDLAM_00331	293.0	2.4e-101	0.801	1.0	0.973	UniRef:UniRef50_A0A2X2T3V3
contig_1	cds	356992	359544	-	OBDLAM_00332	1674.0	0.0	1.0	1.002	0.993	UniRef:UniRef50_A0A1B9JPH8
contig_1	cds	359664	360443	+	OBDLAM_00333	347.0	2.7e-119	1.069	0.989	0.614	UniRef:UniRef50_A0A0K0HEX2
contig_1	cds	360443	360982	+	OBDLAM_00334	306.0	4.1e-106	1.006	0.973	0.933	UniRef:UniRef50_P64634
contig_1	cds	360966	361406	+	OBDLAM_00335	284.0	2.1e-98	1.0	0.918	0.986	UniRef:UniRef50_P45751
contig_1	cds	361396	361800	+	OBDLAM_00336	167.0	1.6e-52	1.067	1.0	0.573	UniRef:UniRef50_A9MMD6
contig_1	cds	361742	362950	+	OBDLAM_00337	540.0	2.4e-191	0.978	0.952	0.705	UniRef:UniRef50_A0A7L7IMV1
contig_1	cds	363351	363872	+	OBDLAM_00338	187.0	4.8e-59	0.983	0.821	0.576	UniRef:UniRef50_Q65R34
contig_1	cds	363929	365017	+	OBDLAM_00339	603.0	3.0e-217	1.086	0.995	0.791	UniRef:UniRef50_P07639
contig_1	cds	365109	366395	+	OBDLAM_00340	289.0	5.8e-92	1.072	1.050	0.553	UniRef:UniRef50_A0A232GV99
contig_1	cds	366502	367338	+	OBDLAM_00341	356.0	2.1e-122	1.0	0.911	0.644	UniRef:UniRef50_P45454
contig_1	cds	367356	368033	+	OBDLAM_00342	266.0	2.3e-89	0.818	1.005	0.739	UniRef:UniRef50_A0A966XL51
contig_1	cds	368026	368784	+	OBDLAM_00343	457.0	1.7e-163	1.052	1.0	0.872	UniRef:UniRef50_P32662
contig_1	cds	368777	369781	+	OBDLAM_00344	590.0	2.0e-212	0.994	0.824	0.889	UniRef:UniRef50_P00954
contig_1	cds	370071	370976	+	OBDLAM_00345	324.0	3.4e-109	1.0	0.971	0.528	UniRef:UniRef50_P45552
contig_1	cds	370993	371355	+	OBDLAM_00346	242.0	2.0e-82	1.0	0.882	1.0	UniRef:UniRef50_P45551
contig_1	cds	371439	372602	+	OBDLAM_00347	730.0	2.0e-266	0.990	0.899	0.948	UniRef:UniRef50_P45550
contig_1	cds	372602	373828	+	OBDLAM_00348	533.0	4.0e-188	1.0	0.976	0.654	UniRef:UniRef50_A0A085G6B7
contig_1	cds	373825	374703	+	OBDLAM_00349	348.0	4.9e-119	0.986	0.990	0.563	UniRef:UniRef50_Q6LNI0
contig_1	cds	374714	375067	+	OBDLAM_00350	175.0	4.2e-56	0.991	0.928	0.759	UniRef:UniRef50_A0A389MCV9
contig_1	cds	375079	376383	+	OBDLAM_00351	767.0	7.4e-280	1.014	1.0	0.920	UniRef:UniRef50_P45546
contig_1	cds	376395	377480	+	OBDLAM_00352	452.0	6.8e-158	0.989	0.942	0.627	UniRef:UniRef50_P45545
contig_1	cds	377632	378363	-	OBDLAM_00353	484.0	1.2e-173	0.992	0.837	1.0	UniRef:UniRef50_P45544
contig_1	cds	378463	379248	-	OBDLAM_00354	451.0	1.8e-161	0.835	1.0	0.991	UniRef:UniRef50_A0A376TWY6
contig_1	cds	379245	380075	-	OBDLAM_00355	571.0	2.1e-207	1.0	0.905	1.0	UniRef:UniRef50_P45541
contig_1	cds	380125	381147	-	OBDLAM_00356	684.0	3.0e-249	1.0	0.831	0.976	UniRef:UniRef50_P0AC00
contig_1	cds	381168	382505	-	OBDLAM_00357	474.0	7.9e-164	0.984	0.954	0.568	UniRef:UniRef50_A7MKK8
contig_1	cds	382800	382967	-	OBDLAM_00358	87.4	2.6e-23	1.0	0.965	0.691	UniRef:UniRef50_D4BBC5
contig_1	cds	383214	384587	-	OBDLAM_00359	766.0	9.9e-279	0.998	0.998	0.838	UniRef:UniRef50_A0A0J8VHV6
contig_1	cds	384606	385412	-	OBDLAM_00360	493.0	3.5e-177	0.993	0.993	0.887	UniRef:UniRef50_A0A085G1A2
contig_1	cds	385538	385864	-	OBDLAM_00361	149.0	3.8e-46	0.981	0.815	0.632	UniRef:UniRef50_A0A085G554
contig_1	cds	385861	388404	-	OBDLAM_00362	1550.0	0.0	0.998	0.898	0.888	UniRef:UniRef50_A0A643FH19
contig_1	cds	388666	389847	-	OBDLAM_00363	674.0	2.8e-244	1.0	0.949	0.873	UniRef:UniRef50_P60778
contig_1	cds	390118	390690	+	OBDLAM_00364	320.0	5.3e-111	1.0	0.896	0.847	UniRef:UniRef50_P0AFL3
contig_1	cds	390795	390962	+	OBDLAM_00365	100.0	3.2e-28	1.0	0.809	0.964	UniRef:UniRef50_P0ADX5
contig_1	cds	390952	391554	+	OBDLAM_00366	403.0	2.1e-143	1.0	0.893	0.985	UniRef:UniRef50_P20605
contig_1	cds	391586	392149	+	OBDLAM_00367	251.0	9.7e-84	1.016	0.837	0.647	UniRef:UniRef50_C9Y253
contig_1	cds	392235	393455	+	OBDLAM_00368	488.0	1.5e-169	0.990	0.848	0.597	UniRef:UniRef50_Q8D0D7
contig_1	cds	393522	395612	-	OBDLAM_00369	1073.0	0.0	0.991	0.991	0.778	UniRef:UniRef50_A0A919HXQ4
contig_1	cds	395663	396295	-	OBDLAM_00370	235.0	6.6e-77	1.010	0.914	0.557	UniRef:UniRef50_A0A109Q9M8
contig_1	cds	396597	397001	+	OBDLAM_00371	194.0	1.9e-63	0.993	0.985	0.767	UniRef:UniRef50_Q1ZLV7
contig_1	cds	397056	397925	-	OBDLAM_00372	329.0	4.5e-111	0.997	0.845	0.583	UniRef:UniRef50_P19924
contig_1	cds	397979	398197	-	OBDLAM_00373	87.8	8.1e-23	0.972	0.814	0.600	UniRef:UniRef50_Q9KNW8
contig_1	cds	398191	399213	-	OBDLAM_00374	489.0	1.5e-173	0.953	0.973	0.694	UniRef:UniRef50_A0A6S6S0M3
contig_1	cds	399213	401126	-	OBDLAM_00375	1047.0	0.0	0.992	1.034	0.867	UniRef:UniRef50_A0A659RXZ1
contig_1	cds	401257	401808	+	OBDLAM_00376	254.0	1.3e-85	0.978	0.957	0.676	UniRef:UniRef50_Q8ZJC5
contig_1	cds	401808	403613	+	OBDLAM_00377	1111.0	0.0	0.993	0.949	0.997	UniRef:UniRef50_P45522
contig_1	cds	403623	403823	+	OBDLAM_00378	103.0	1.5e-29	0.985	0.970	0.708	UniRef:UniRef50_J7U711
contig_1	cds	403918	404508	+	OBDLAM_00379	310.0	1.7e-106	1.010	0.822	0.924	UniRef:UniRef50_P0A9K9
contig_1	cds	404557	404775	-	OBDLAM_00380	69.7	8.0e-16	1.0	1.0	0.528	UniRef:UniRef50_A7ME27
contig_1	cds	404996	405808	+	OBDLAM_00381	338.0	2.4e-115	1.089	0.987	0.673	UniRef:UniRef50_A0A1S1HN77
contig_1	cds	405975	406697	+	OBDLAM_00382	456.0	6.8e-163	0.992	0.888	0.975	UniRef:UniRef50_P64624
contig_1	cds	406697	407083	+	OBDLAM_00383	206.0	7.0e-68	1.102	1.0	0.780	UniRef:UniRef50_P45532
contig_1	cds	407083	407442	+	OBDLAM_00384	148.0	3.1e-45	0.941	0.812	0.643	UniRef:UniRef50_Q8X884
contig_1	cds	407450	407737	+	OBDLAM_00385	149.0	1.2e-46	1.0	0.979	0.737	UniRef:UniRef50_D4BHX5
contig_1	cds	407863	408237	+	OBDLAM_00386	174.0	7.6e-56	0.992	1.088	0.732	UniRef:UniRef50_P35643
contig_1	cds	408334	408804	+	OBDLAM_00387	293.0	2.0e-101	1.0	0.872	1.0	UniRef:UniRef50_P02359
contig_1	cds	408901	411015	+	OBDLAM_00388	1088.0	0.0	0.801	0.995	0.988	UniRef:UniRef50_A0A376TWT3
contig_1	cds	411086	412270	+	OBDLAM_00389	751.0	3.8e-273	1.188	0.914	0.838	UniRef:UniRef50_P0CE47
contig_1	cds	412562	415255	+	OBDLAM_00390	1647.0	0.0	1.116	1.0	0.854	UniRef:UniRef50_P13656
contig_1	cds	415424	415618	+	OBDLAM_00391	82.8	4.1e-21	0.984	0.840	0.571	UniRef:UniRef50_O68934
contig_1	cds	415690	416166	+	OBDLAM_00392	180.0	5.9e-57	0.981	0.994	0.542	UniRef:UniRef50_Q493L0
contig_1	cds	416195	416872	-	OBDLAM_00393	408.0	1.3e-144	0.920	0.841	0.971	UniRef:UniRef50_P25960
contig_1	cds	416872	417333	-	OBDLAM_00394	283.0	1.4e-97	0.948	0.884	0.959	UniRef:UniRef50_A0A2X6DHC2
contig_1	cds	417330	418493	-	OBDLAM_00395	767.0	2.9e-281	0.992	0.950	0.995	UniRef:UniRef50_P45763
contig_1	cds	418508	419491	-	OBDLAM_00396	-	-	-	-	-	-
contig_1	cds	419484	420071	-	OBDLAM_00397	214.0	2.7e-69	0.928	0.919	0.619	UniRef:UniRef50_P45761
contig_1	cds	420064	420441	-	OBDLAM_00398	212.0	2.5e-70	1.048	0.910	0.908	UniRef:UniRef50_P45760
contig_1	cds	420438	420947	-	OBDLAM_00399	331.0	3.0e-116	1.0	0.929	1.0	UniRef:UniRef50_P41443
contig_1	cds	420955	421392	-	OBDLAM_00400	181.0	1.2e-57	0.979	0.979	0.585	UniRef:UniRef50_A0A0H3HDD6
contig_1	cds	421402	422598	-	OBDLAM_00401	699.0	3.5e-253	1.206	1.0	0.827	UniRef:UniRef50_P41441
contig_1	cds	422595	424076	-	OBDLAM_00402	720.0	5.9e-261	1.0	1.239	0.801	UniRef:UniRef50_A0A4U9WEY8
contig_1	cds	424086	426038	-	OBDLAM_00403	621.0	2.1e-215	0.954	0.948	0.545	UniRef:UniRef50_A0A3N5E4Z5
contig_1	cds	426022	426837	-	OBDLAM_00404	500.0	8.0e-180	0.985	0.950	0.951	UniRef:UniRef50_P45757
contig_1	cds	427017	428486	+	OBDLAM_00405	968.0	0.0	0.994	0.953	0.994	UniRef:UniRef50_P45756
contig_1	cds	428488	428907	+	OBDLAM_00406	262.0	7.4e-90	0.986	0.932	0.993	UniRef:UniRef50_P03825
contig_1	cds	429145	429456	+	OBDLAM_00407	158.0	7.7e-50	0.961	0.811	0.798	UniRef:UniRef50_Q2LQA2
contig_1	cds	429489	430118	+	OBDLAM_00408	328.0	3.6e-113	1.110	0.899	0.720	UniRef:UniRef50_P60438
contig_1	cds	430129	430734	+	OBDLAM_00409	360.0	1.9e-126	1.119	1.0	0.884	UniRef:UniRef50_P44345
contig_1	cds	430731	431033	+	OBDLAM_00410	131.0	2.3e-39	0.990	0.884	0.717	UniRef:UniRef50_A0KF23
contig_1	cds	431051	431872	+	OBDLAM_00411	298.0	1.2e-99	1.007	0.890	0.585	UniRef:UniRef50_Q9PLX4
contig_1	cds	431889	432167	+	OBDLAM_00412	133.0	9.9e-41	0.826	1.0	0.776	UniRef:UniRef50_A0A061NAJ4
contig_1	cds	432182	432514	+	OBDLAM_00413	202.0	6.5e-67	1.0	0.815	0.982	UniRef:UniRef50_P44360
contig_1	cds	432532	433233	+	OBDLAM_00414	285.0	6.4e-96	0.953	0.945	0.649	UniRef:UniRef50_Q97EI4
contig_1	cds	433246	433656	+	OBDLAM_00415	199.0	1.1e-64	1.199	1.0	0.693	UniRef:UniRef50_Q83ER9
contig_1	cds	433656	433847	+	OBDLAM_00416	87.8	3.9e-23	1.159	1.0	0.712	UniRef:UniRef50_Q8D204
contig_1	cds	433847	434101	+	OBDLAM_00417	147.0	6.3e-46	0.940	0.806	0.861	UniRef:UniRef50_Q83ER7
contig_1	cds	434266	434637	+	OBDLAM_00418	148.0	2.6e-45	0.943	0.835	0.629	UniRef:UniRef50_Q5SHP8
contig_1	cds	434648	434962	+	OBDLAM_00419	158.0	8.9e-50	0.990	0.904	0.757	UniRef:UniRef50_P60624
contig_1	cds	434977	435516	+	OBDLAM_00420	231.0	1.2e-76	0.994	0.989	0.629	UniRef:UniRef50_A0A9E1ZZ63
