# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	194128	195150	+	OBDLAM_00193		Glucanase	SO:0001217, UniRef:UniRef50_A0A3S4FWB5
contig_1	cds	195216	198689	+	OBDLAM_00194		Cellulose synthase operon protein C	SO:0001217, UniRef:UniRef50_P37650
contig_1	cds	198810	200759	+	OBDLAM_00195	pdeK	putative cyclic di-GMP phosphodiesterase PdeK	SO:0001217, UniRef:UniRef50_P37649
contig_1	cds	200942	202228	+	OBDLAM_00196	dctC	C4-dicarboxylate transporter DctC	BlastRules:WP_000858214, BlastRules:WP_003082442, SO:0001217, UniRef:UniRef50_A0A097R7G0
contig_1	cds	202449	203945	+	OBDLAM_00197		Protein YhjJ, putative peptidase	SO:0001217, UniRef:UniRef50_A0A3S4GGJ1
contig_1	cds	204041	204970	-	OBDLAM_00198	kdgK	2-dehydro-3-deoxygluconokinase	BlastRules:WP_000037562, BlastRules:WP_011229211, BlastRules:WP_013315827, EC:2.7.1.45, SO:0001217, UniRef:UniRef50_A0A7K3W7M9
contig_1	cds	205202	205969	+	OBDLAM_00199		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_B2VCK9
contig_1	cds	206039	208099	+	OBDLAM_00200	asmA	AsmA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q8T4T2
contig_1	cds	208281	209603	-	OBDLAM_00201	yhjE	Inner membrane metabolite transport protein YhjE	SO:0001217, UniRef:UniRef50_P37643
contig_1	cds	210014	211027	-	OBDLAM_00202		Uncharacterized protein Dda3937_02003	SO:0001217, UniRef:UniRef50_P45417
contig_1	cds	211076	212047	-	OBDLAM_00203	yhjC	Uncharacterized HTH-type transcriptional regulator YhjC	SO:0001217, UniRef:UniRef50_P37641
contig_1	cds	212495	213097	+	OBDLAM_00204		HTH luxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MLK4
contig_1	cds	213148	214797	-	OBDLAM_00205		Cytoplasmic trehalase	SO:0001217, UniRef:UniRef50_P62601
contig_1	cds	215201	216598	+	OBDLAM_00206	ccp	cytochrome c peroxidase	BlastRules:WP_000784827, EC:1.11.1.-, SO:0001217, UniRef:UniRef50_A0A1B7I1Z9
contig_1	cds	216809	218209	+	OBDLAM_00207		Glutamate decarboxylase beta	SO:0001217, UniRef:UniRef50_P69910
contig_1	cds	218579	219403	+	OBDLAM_00208	gadX	acid resistance transcriptional activator GadX	BlastRules:WP_001182738, BlastRules:WP_001191059, BlastRules:WP_001191074, SO:0001217, UniRef:UniRef50_P37639
contig_1	ncRNA	219415	219528	-	OBDLAM_00209	gadY	GadY	RFAM:RF00122, SO:0000655
contig_1	cds	219771	220499	+	OBDLAM_00210	gadW	acid resistance transcriptional activator GadW	BlastRules:WP_000149999, BlastRules:WP_000951549, SO:0001217, UniRef:UniRef50_P63201
contig_1	cds	220862	223975	-	OBDLAM_00211	mdtF	multidrug efflux pump RND permease MdtF	BlastRules:WP_000024872, SO:0001217, UniRef:UniRef50_A0A346ACE5
contig_1	cds	224000	225157	-	OBDLAM_00212	mdtE	Multidrug resistance protein mdtE	SO:0001217, UniRef:UniRef50_A0A379ZHJ8
contig_1	cds	225217	225495	+	OBDLAM_00213		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2S8JRI1
contig_1	ncRNA	225307	225378	-	OBDLAM_00214	ES205	ES205 sRNA	RFAM:RF02754, SO:0000655
contig_1	cds	225496	226023	-	OBDLAM_00215	gadE	acid resistance transcriptional activator GadE	BlastRules:WP_000576681, BlastRules:WP_000576682, SO:0001217, UniRef:UniRef50_P63204
contig_1	cds	226822	227394	-	OBDLAM_00216	hdeD	acid-resistance protein HdeD	BlastRules:WP_000965672, SO:0001217, UniRef:UniRef50_P0AET5
contig_1	cds	227649	227981	+	OBDLAM_00217	hdeA	acid-activated periplasmic chaperone HdeA	BlastRules:WP_000756550, SO:0001217, UniRef:UniRef50_A0A0J6GST8
contig_1	cds	228085	228423	+	OBDLAM_00218	hdeB	acid-activated periplasmic chaperone HdeB	BlastRules:WP_001298717, SO:0001217, UniRef:UniRef50_A0A9P3SJN7
contig_1	cds	228559	229134	+	OBDLAM_00219	yhiD	Uncharacterized protein YhiD	SO:0001217, UniRef:UniRef50_P0AFV3
contig_1	cds	229176	229706	-	OBDLAM_00220	dctR	HTH-type transcriptional regulator DctR	SO:0001217, UniRef:UniRef50_P37195
contig_1	cds	229862	230428	-	OBDLAM_00221	slp	outer membrane lipoprotein Slp	BlastRules:WP_001057453, SO:0001217, UniRef:UniRef50_A0A2B7MB92
contig_1	cds	230676	231899	-	OBDLAM_00222	yhiS	YhiS	SO:0001217, UniRef:UniRef50_A0AAD2JRH7
contig_1	cds	232528	232953	-	OBDLAM_00223	arsC	glutaredoxin-dependent arsenate reductase	NCBIProtein:AAA21096.1, SO:0001217, UniRef:UniRef50_P08692
contig_1	cds	232966	234255	-	OBDLAM_00224	arsB	arsenite/antimonite:H(+) antiporter ArsB	BlastRules:WP_000922639, SO:0001217, UniRef:UniRef50_A0A520CCY7
contig_1	cds	234309	234662	-	OBDLAM_00225	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	BlastRules:WP_000008957, NCBIProtein:BAE77793.1, SO:0001217, UniRef:UniRef50_M1RP25
contig_1	ncRNA	234813	234896	-	OBDLAM_00226	agrB	ArsR-gov region gene B	RFAM:RF02891, SO:0000655
contig_1	ncRNA	235044	235127	-	OBDLAM_00227	agrB	ArsR-gov region gene B	RFAM:RF02891, SO:0000655
contig_1	cds	235201	235374	-	OBDLAM_00228		Transposase	SO:0001217, UniRef:UniRef50_A0A090NP20
contig_1	cds	235539	236891	-	OBDLAM_00229		Glutathione reductase	SO:0001217, UniRef:UniRef50_P06715
contig_1	cds	236963	237805	-	OBDLAM_00230	rlmJ	23S rRNA (adenine(2030)-N(6))-methyltransferase	BlastRules:WP_001300574, EC:2.1.1.266, SO:0001217, UniRef:UniRef50_P37634
contig_1	cds	238008	240050	+	OBDLAM_00231		oligopeptidase A	SO:0001217, UniRef:UniRef50_A0A0A8VD67
contig_1	cds	240058	240810	+	OBDLAM_00232		Ribosomal RNA small subunit methyltransferase J	SO:0001217, UniRef:UniRef50_C5WC51
contig_1	cds	240859	242328	-	OBDLAM_00233		Dipeptide and tripeptide permease B	SO:0001217, UniRef:UniRef50_P36837
contig_1	cds	242645	243079	-	OBDLAM_00234		Universal stress A-like protein	SO:0001217, UniRef:UniRef50_P44880
contig_1	cds	243470	243805	+	OBDLAM_00235		Universal stress protein B	SO:0001217, UniRef:UniRef50_A0A2I0FWM0
contig_1	ncRNA	243905	243945	-	OBDLAM_00236	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	244049	245548	-	OBDLAM_00237		Phosphate transporter	SO:0001217, UniRef:UniRef50_A0A2X3LPN6
contig_1	cds	245780	246982	+	OBDLAM_00238		BaiN-like insert domain-containing protein	SO:0001217, UniRef:UniRef50_A0A090V3N6
contig_1	cds	247297	248349	-	OBDLAM_00239	yhiM	Inner membrane protein YhiM	SO:0001217, UniRef:UniRef50_P37630
contig_1	cds	248732	250339	+	OBDLAM_00240	yhiL	Putative uncharacterized protein YhiL	SO:0001217, UniRef:UniRef50_P37629
contig_1	cds	250601	252223	+	OBDLAM_00241	yhiJ	Uncharacterized protein YhiJ	SO:0001217, UniRef:UniRef50_P37627
contig_1	cds	252589	253656	+	OBDLAM_00242		Membrane fusion protein biotin-lipoyl like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6H9HKJ8
contig_1	cds	253653	256388	+	OBDLAM_00243	rbbA	ribosome-associated ATPase/putative transporter RbbA	BlastRules:WP_000149156, SO:0001217, UniRef:UniRef50_A0A962MAS2
contig_1	cds	256388	257512	+	OBDLAM_00244		Transport permease protein	SO:0001217, UniRef:UniRef50_A0A6I3T295
contig_1	cds	257677	258813	-	OBDLAM_00245	tnp	ISAs1 family ISEc1 transposase	IS:ISEc1, SO:0001217, UniRef:UniRef50_A0A384L4F2
contig_1	cds	259059	259304	-	OBDLAM_00246	yibA	Protein yibA	SO:0001217, UniRef:UniRef50_A0A6N8NL50
contig_1	cds	259409	259792	-	OBDLAM_00247	yhhH	Uncharacterized protein YhhH	SO:0001217, UniRef:UniRef50_P28911
contig_1	cds	259764	263999	-	OBDLAM_00248	rhsB	rhs element protein RhsB	BlastRules:WP_000015298, SO:0001217, UniRef:UniRef50_P16917
contig_1	cds	264202	264603	-	OBDLAM_00249		Nickel-responsive regulator	SO:0001217, UniRef:UniRef50_A6TFA8
contig_1	cds	264609	265415	-	OBDLAM_00250	nikE	Nickel import ATP-binding protein NikE	SO:0001217, UniRef:UniRef50_A0A366C167
contig_1	cds	265412	266176	-	OBDLAM_00251	nikD	Nickel import ATP-binding protein NikD	SO:0001217, UniRef:UniRef50_Q8FVM9
contig_1	cds	266176	267009	-	OBDLAM_00252	nikC	Nickel transport system permease protein NikC	SO:0001217, UniRef:UniRef50_A0A1M5ZI34
contig_1	cds	267006	267950	-	OBDLAM_00253		Nickel ABC-transporter, permease protein	SO:0001217, UniRef:UniRef50_A0A2X1JS24
contig_1	cds	267950	269524	-	OBDLAM_00254		Nickel-binding periplasmic protein	SO:0001217, UniRef:UniRef50_P33590
contig_1	cds	269635	270222	-	OBDLAM_00255	acpT	4'-phosphopantetheinyl transferase AcpT	SO:0001217, UniRef:UniRef50_P37623
contig_1	cds	270277	271326	-	OBDLAM_00256		AI-2E family transporter	SO:0001217, UniRef:UniRef50_A8AR35
contig_1	cds	271425	272675	+	OBDLAM_00257	yhhS	Uncharacterized MFS-type transporter YhhS	SO:0001217, UniRef:UniRef50_P37621
contig_1	cds	272679	273236	-	OBDLAM_00258	dcrB	phage sensitivity protein DcrB	BlastRules:WP_001245295, SO:0001217, UniRef:UniRef50_P0AEE1
contig_1	cds	273309	273974	-	OBDLAM_00259		putative queuosine precursor transporter	SO:0001217, UniRef:UniRef50_A0A378NC70
contig_1	cds	274195	274440	+	OBDLAM_00260	tusA	Sulfur carrier protein TusA	SO:0001217, UniRef:UniRef50_Q5QXH9
contig_1	cds	274542	276740	-	OBDLAM_00261		Zinc/cadmium/lead-transporting P-type ATPase	SO:0001217, UniRef:UniRef50_P37617
contig_1	cds	276814	277440	-	OBDLAM_00262	yhhN	YhhN family protein	SO:0001217, UniRef:UniRef50_I0QMU7
contig_1	cds	277581	277940	+	OBDLAM_00263		DUF2500 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X2E828
contig_1	cds	277943	278212	-	OBDLAM_00264		DUF1145 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F1ASF5
contig_1	cds	278202	278798	-	OBDLAM_00265		Ribosomal RNA small subunit methyltransferase D	SO:0001217, UniRef:UniRef50_A0A853JHC0
contig_1	cds	278948	280441	+	OBDLAM_00266		Cell division protein	SO:0001217, UniRef:UniRef50_A0A379T3Q0
contig_1	cds	280444	281112	+	OBDLAM_00267	ftsE	Cell division ATP-binding protein FtsE	SO:0001217, UniRef:UniRef50_P44871
contig_1	cds	281105	282163	+	OBDLAM_00268	ftsX	Cell division protein FtsX	SO:0001217, UniRef:UniRef50_P0AC30
contig_1	cds	282408	283262	+	OBDLAM_00269	rpoH	RNA polymerase sigma factor RpoH	SO:0001217, UniRef:UniRef50_P50511
contig_1	cds	283533	284636	+	OBDLAM_00270	livJ	branched chain amino acid ABC transporter substrate-binding protein LivJ	BlastRules:WP_001021996, SO:0001217, UniRef:UniRef50_A0A919LVJ6
contig_1	cds	284824	285207	-	OBDLAM_00271	panD	PanD regulatory factor	SO:0001217, UniRef:UniRef50_P37613
contig_1	cds	285631	286740	+	OBDLAM_00272	livK	high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK	BlastRules:WP_000822976, SO:0001217, UniRef:UniRef50_A0A919LVJ6
contig_1	cds	286788	287714	+	OBDLAM_00273	livH	High-affinity branched-chain amino acid transport system permease protein LivH	SO:0001217, UniRef:UniRef50_P0AEX7
contig_1	cds	287711	288988	+	OBDLAM_00274	livM	branched chain amino acid ABC transporter permease LivM	BlastRules:WP_000803813, EC:7.4.2.2, SO:0001217, UniRef:UniRef50_A0A5E6WZX2
contig_1	cds	288985	289752	+	OBDLAM_00275	livG	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG	BlastRules:WP_000082101, EC:7.4.2.2, SO:0001217, UniRef:UniRef50_A0A558HEJ3
contig_1	cds	289754	290467	+	OBDLAM_00276	braG	High-affinity branched-chain amino acid transport ATP-binding protein BraG	SO:0001217, UniRef:UniRef50_P21630
contig_1	cds	290866	292182	+	OBDLAM_00277	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	SO:0001217, UniRef:UniRef50_P0AG80
contig_1	cds	292280	293167	+	OBDLAM_00278	ugpA	sn-glycerol-3-phosphate transport system permease protein UgpA	SO:0001217, UniRef:UniRef50_Q7CRU3
contig_1	cds	293164	294009	+	OBDLAM_00279	ugpE	sn-glycerol-3-phosphate transport system permease protein UgpE	SO:0001217, UniRef:UniRef50_G0AJA1
contig_1	cds	294011	295081	+	OBDLAM_00280	ugpC	sn-glycerol 3-phosphate ABC transporter ATP binding protein UgpC	BlastRules:WP_000907792, EC:7.6.2.-, SO:0001217, UniRef:UniRef50_P10907
contig_1	cds	295078	295821	+	OBDLAM_00281		Glycerophosphoryl diester phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A378A256
contig_1	cds	295808	296248	-	OBDLAM_00282	yhhA	Uncharacterized protein YhhA	SO:0001217, UniRef:UniRef50_P0ADX7
contig_1	cds	296368	298110	+	OBDLAM_00283		Glutathione hydrolase proenzyme	SO:0001217, UniRef:UniRef50_A0A945AJ25
contig_1	cds	298148	298432	-	OBDLAM_00284	yrhB	Uncharacterized protein YrhB	SO:0001217, UniRef:UniRef50_P46857
contig_1	cds	298632	298787	-	OBDLAM_00285	yrhD	Protein YrhD	SO:0001217, UniRef:UniRef50_P58037
contig_1	cds	298882	299376	-	OBDLAM_00286	yrhA	protein YrhA	BlastRules:WP_000988499, SO:0001217, UniRef:UniRef50_UPI0010CC35DB
contig_1	cds	299373	300551	-	OBDLAM_00287	yhhZ	Uncharacterized protein YhhZ	SO:0001217, UniRef:UniRef50_P46855
contig_1	cds	300788	301276	-	OBDLAM_00288	aaaT	L-amino acid N-acetyltransferase AaaT	SO:0001217, UniRef:UniRef50_P46854
contig_1	ncRNA	301427	301491	+	OBDLAM_00289	ryhB	RyhB RNA	RFAM:RF00057, SO:0000655
contig_1	cds	301609	302646	+	OBDLAM_00290	yhhX	Uncharacterized oxidoreductase YhhX	SO:0001217, UniRef:UniRef50_P46853
contig_1	cds	302769	303464	+	OBDLAM_00291	yhhW	quercetin 2,3-dioxygenase	BlastRules:WP_000639811, EC:1.13.11.24, SO:0001217, UniRef:UniRef50_P46852
contig_1	cds	303688	304683	+	OBDLAM_00292		Gluconate utilization system Gnt-I transcriptional repressor (LacI-family transcriptional regulator)	SO:0001217, UniRef:UniRef50_A0A367D0G9
contig_1	cds	304822	305349	+	OBDLAM_00293		Thermoresistant gluconokinase	SO:0001217, UniRef:UniRef50_P46859
contig_1	cds	305353	306693	+	OBDLAM_00294		Low-affinity gluconate transporter	SO:0001217, UniRef:UniRef50_P0AC96
contig_1	cds	306750	307343	-	OBDLAM_00295	yhgN	NAAT family transporter YhgN	BlastRules:WP_001002544, SO:0001217, UniRef:UniRef50_P67143
contig_1	cds	307536	308639	+	OBDLAM_00296		Aspartate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_P30903
contig_1	cds	308912	311098	+	OBDLAM_00297	glgB	1,4-alpha-glucan branching enzyme GlgB	SO:0001217, UniRef:UniRef50_Q8GQC5
contig_1	cds	311095	313068	+	OBDLAM_00298		Glycogen debranching enzyme	SO:0001217, UniRef:UniRef50_P15067
contig_1	cds	313086	314381	+	OBDLAM_00299		Glucose-1-phosphate adenylyltransferase	SO:0001217, UniRef:UniRef50_P0A6V1
contig_1	cds	314381	315814	+	OBDLAM_00300		Glycogen synthase	SO:0001217, UniRef:UniRef50_Q8ZA78
contig_1	cds	315833	318280	+	OBDLAM_00301		Alpha-1,4 glucan phosphorylase	SO:0001217, UniRef:UniRef50_Q6CZK4
contig_1	cds	318409	318690	+	OBDLAM_00302		hypothetical protein	
contig_1	cds	318896	320401	-	OBDLAM_00303		Aerobic glycerol-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_P13035
contig_1	cds	320591	320917	+	OBDLAM_00304	glpE	Thiosulfate sulfurtransferase GlpE	SO:0001217, UniRef:UniRef50_Q15ZU3
contig_1	cds	320962	321792	+	OBDLAM_00305		Rhomboid protease GlpG-like protein	SO:0001217, UniRef:UniRef50_A7MGE5
contig_1	cds	321809	322567	+	OBDLAM_00306		DeoR/GlpR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A3E1ZWK6
contig_1	cds	322549	324147	-	OBDLAM_00307	rtcR	DNA-binding transcriptional regulator RtcR	BlastRules:WP_001232948, SO:0001217, UniRef:UniRef50_P38035
contig_1	cds	324336	325562	+	OBDLAM_00308	rtcB	RNA-splicing ligase RtcB	BlastRules:WP_001105504, EC:6.5.1.8, SO:0001217, UniRef:UniRef50_A0A0Q9YNG5
contig_1	cds	325566	326582	+	OBDLAM_00309		RNA 3'-terminal phosphate cyclase	SO:0001217, UniRef:UniRef50_Q8ZLI0
contig_1	cds	326625	329330	-	OBDLAM_00310	malT	HTH-type transcriptional regulator MalT	SO:0001217, UniRef:UniRef50_Q8ZJI2
contig_1	cds	329942	332335	+	OBDLAM_00311		Maltodextrin phosphorylase	SO:0001217, UniRef:UniRef50_P00490
contig_1	cds	332345	334429	+	OBDLAM_00312		4-alpha-glucanotransferase	SO:0001217, UniRef:UniRef50_P15977
contig_1	cds	334540	335856	-	OBDLAM_00313		High-affinity gluconate transporter	SO:0001217, UniRef:UniRef50_P39835
contig_1	cds	336216	336791	-	OBDLAM_00314	nfuA	NfuA family Fe-S biogenesis protein	BlastRules:WP_005410314, BlastRules:WP_009874494, BlastRules:WP_011091592, BlastRules:WP_011126831, BlastRules:WP_011283110, BlastRules:WP_011672727, BlastRules:WP_011737804, BlastRules:WP_041943809, SO:0001217, UniRef:UniRef50_P63020
contig_1	cds	336850	337533	-	OBDLAM_00315	yhgH	DNA utilization protein YhgH	SO:0001217, UniRef:UniRef50_P46846
contig_1	cds	337571	338341	+	OBDLAM_00316		Pimeloyl-[acyl-carrier protein] methyl ester esterase	SO:0001217, UniRef:UniRef50_Q8GHL1
contig_1	cds	338370	339248	-	OBDLAM_00317		Transposase (putative) YhgA-like domain-containing protein	SO:0001217, UniRef:UniRef50_Q32DN3
contig_1	cds	339451	339687	-	OBDLAM_00318	feoC	putative [Fe-S]-dependent transcriptional repressor FeoC	SO:0001217, UniRef:UniRef50_P64638
contig_1	cds	339687	342008	-	OBDLAM_00319		Ferrous iron transport protein B	SO:0001217, UniRef:UniRef50_A0A377YRH3
contig_1	cds	342025	342252	-	OBDLAM_00320		Fe(2+) transport protein A	SO:0001217, UniRef:UniRef50_P0AEL3
contig_1	cds	342709	345030	-	OBDLAM_00321		Transcription accessory protein	SO:0001217, UniRef:UniRef50_A0A377ZZQ5
contig_1	cds	345127	345603	-	OBDLAM_00322	greB	Transcription elongation factor GreB	SO:0001217, UniRef:UniRef50_A0A447JB84
contig_1	cds	345831	346550	+	OBDLAM_00323	ompR	DNA-binding dual transcriptional regulator OmpR	SO:0001217, UniRef:UniRef50_Q7N9U9
contig_1	cds	346547	347899	+	OBDLAM_00324	envZ	Sensor histidine kinase EnvZ	SO:0001217, UniRef:UniRef50_P0AEJ4
contig_1	cds	347975	349597	-	OBDLAM_00325		Phosphoenolpyruvate carboxykinase (ATP)	SO:0001217, UniRef:UniRef50_Q5E1X3
contig_1	cds	349976	351700	+	OBDLAM_00326	yhgE	Uncharacterized protein YhgE	SO:0001217, UniRef:UniRef50_P45804
contig_1	cds	351763	352641	-	OBDLAM_00327		33 kDa chaperonin	SO:0001217, UniRef:UniRef50_P44877
contig_1	cds	352666	353067	-	OBDLAM_00328		Heat shock protein 15	SO:0001217, UniRef:UniRef50_A0A2Z6UDM8
contig_1	cds	353078	353746	-	OBDLAM_00329		GMP/IMP nucleotidase	SO:0001217, UniRef:UniRef50_A0A7Y6NFP5
contig_1	cds	353811	355946	-	OBDLAM_00330	igaA	intracellular growth attenuator protein IgaA	BlastRules:WP_000104094, SO:0001217, UniRef:UniRef50_P45800
contig_1	cds	356266	356826	+	OBDLAM_00331	nudE	ADP compounds hydrolase nudE	SO:0001217, UniRef:UniRef50_A0A2X2T3V3
contig_1	cds	356992	359544	-	OBDLAM_00332		Penicillin-binding protein 1A	SO:0001217, UniRef:UniRef50_A0A1B9JPH8
contig_1	cds	359664	360443	+	OBDLAM_00333	hofM	DNA utilization protein HofM	BlastRules:WP_001295166, SO:0001217, UniRef:UniRef50_A0A0K0HEX2
contig_1	cds	360443	360982	+	OBDLAM_00334	hofN	DNA utilization protein HofN	BlastRules:WP_001069315, SO:0001217, UniRef:UniRef50_P64634
contig_1	cds	360966	361406	+	OBDLAM_00335	hofO	DNA utilization protein HofO	BlastRules:WP_001055759, SO:0001217, UniRef:UniRef50_P45751
contig_1	cds	361396	361800	+	OBDLAM_00336	hofP	DNA utilization protein HofP	BlastRules:WP_001264141, SO:0001217, UniRef:UniRef50_A9MMD6
contig_1	cds	361742	362950	+	OBDLAM_00337	hofQ	DNA uptake porin HofQ	SO:0001217, UniRef:UniRef50_A0A7L7IMV1
contig_1	cds	363351	363872	+	OBDLAM_00338		Shikimate kinase	SO:0001217, UniRef:UniRef50_Q65R34
contig_1	cds	363929	365017	+	OBDLAM_00339		3-dehydroquinate synthase	SO:0001217, UniRef:UniRef50_P07639
contig_1	cds	365109	366395	+	OBDLAM_00340	damX	Cell division protein DamX	SO:0001217, UniRef:UniRef50_A0A232GV99
contig_1	cds	366502	367338	+	OBDLAM_00341		DNA adenine methylase	SO:0001217, UniRef:UniRef50_P45454
contig_1	cds	367356	368033	+	OBDLAM_00342		Ribulose-phosphate 3-epimerase	SO:0001217, UniRef:UniRef50_A0A966XL51
contig_1	cds	368026	368784	+	OBDLAM_00343		Phosphoglycolate phosphatase	SO:0001217, UniRef:UniRef50_P32662
contig_1	cds	368777	369781	+	OBDLAM_00344		Tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_P00954
contig_1	cds	370071	370976	+	OBDLAM_00345	yhfZ	Uncharacterized protein YhfZ	SO:0001217, UniRef:UniRef50_P45552
contig_1	cds	370993	371355	+	OBDLAM_00346	yhfY	Uncharacterized protein YhfY	SO:0001217, UniRef:UniRef50_P45551
contig_1	cds	371439	372602	+	OBDLAM_00347	yhfX	Uncharacterized protein YhfX	SO:0001217, UniRef:UniRef50_P45550
contig_1	cds	372602	373828	+	OBDLAM_00348		Putative phosphopentomutase	SO:0001217, UniRef:UniRef50_A0A085G6B7
contig_1	cds	373825	374703	+	OBDLAM_00349		Hydrolase	SO:0001217, UniRef:UniRef50_Q6LNI0
contig_1	cds	374714	375067	+	OBDLAM_00350		DUF2620 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A389MCV9
contig_1	cds	375079	376383	+	OBDLAM_00351	yhfT	Uncharacterized protein YhfT	SO:0001217, UniRef:UniRef50_P45546
contig_1	cds	376395	377480	+	OBDLAM_00352	yhfS	Uncharacterized protein YhfS	SO:0001217, UniRef:UniRef50_P45545
contig_1	cds	377632	378363	-	OBDLAM_00353		putative fructoselysine utilization operon transcriptional repressor	SO:0001217, UniRef:UniRef50_P45544
contig_1	cds	378463	379248	-	OBDLAM_00354		Fructoselysine kinase	SO:0001217, UniRef:UniRef50_A0A376TWY6
contig_1	cds	379245	380075	-	OBDLAM_00355		Fructoselysine 3-epimerase	SO:0001217, UniRef:UniRef50_P45541
contig_1	cds	380125	381147	-	OBDLAM_00356		Fructoselysine 6-phosphate deglycase	SO:0001217, UniRef:UniRef50_P0AC00
contig_1	cds	381168	382505	-	OBDLAM_00357	frlA	fructoselysine/psicoselysine transporter	BlastRules:WP_000535505, SO:0001217, UniRef:UniRef50_A7MKK8
contig_1	cds	382800	382967	-	OBDLAM_00358		Outer membrane lipoprotein	SO:0001217, UniRef:UniRef50_D4BBC5
contig_1	cds	383214	384587	-	OBDLAM_00359		Siroheme synthase	SO:0001217, UniRef:UniRef50_A0A0J8VHV6
contig_1	cds	384606	385412	-	OBDLAM_00360		Nitrite transporter	SO:0001217, UniRef:UniRef50_A0A085G1A2
contig_1	cds	385538	385864	-	OBDLAM_00361		Nitrite reductase [NAD(P)H] small subunit	SO:0001217, UniRef:UniRef50_A0A085G554
contig_1	cds	385861	388404	-	OBDLAM_00362	nirB	NADPH-nitrite reductase large subunit	BlastRules:WP_000049208, BlastRules:WP_000746903, EC:1.7.1.4, SO:0001217, UniRef:UniRef50_A0A643FH19
contig_1	cds	388666	389847	-	OBDLAM_00363	tsgA	Protein TsgA	SO:0001217, UniRef:UniRef50_P60778
contig_1	cds	390118	390690	+	OBDLAM_00364		Peptidyl-prolyl cis-trans isomerase A	SO:0001217, UniRef:UniRef50_P0AFL3
contig_1	cds	390795	390962	+	OBDLAM_00365	yhfG	Uncharacterized protein YhfG	SO:0001217, UniRef:UniRef50_P0ADX5
contig_1	cds	390952	391554	+	OBDLAM_00366		putative protein adenylyltransferase Fic	SO:0001217, UniRef:UniRef50_P20605
contig_1	cds	391586	392149	+	OBDLAM_00367		Para-aminobenzoate synthase glutamine amidotransferase component II	SO:0001217, UniRef:UniRef50_C9Y253
contig_1	cds	392235	393455	+	OBDLAM_00368	argD	bifunctional acetylornithine/succinyldiaminopimelate transaminase	BlastRules:WP_000963792, EC:2.6.1.11, EC:2.6.1.17, SO:0001217, UniRef:UniRef50_Q8D0D7
contig_1	cds	393522	395612	-	OBDLAM_00369		YccS/YhfK family integral membrane protein	SO:0001217, UniRef:UniRef50_A0A919HXQ4
contig_1	cds	395663	396295	-	OBDLAM_00370		Catabolite activator protein	SO:0001217, UniRef:UniRef50_A0A109Q9M8
contig_1	cds	396597	397001	+	OBDLAM_00371	osmC	OsmC family protein	SO:0001217, UniRef:UniRef50_Q1ZLV7
